Cycle,PBS ID,Queued Time (s),Elapsed Time (s),Executable,APID,Nodes,Wallclock Used,Wallclock Requested,Memory Used,Memory Requested,CPU Time,Read IO,Write IO,Energy,Lustre device,read,written,open,close,create,getattr,setattr,perms,mkdir,rmdir,readdir,link,unlink,rename
20070511T0000Z,356185,52,9385,um-atmos.exe,69744478,202,9324.7,65%,12.1T,48%,63.4M,779.5G,822.4G,478.9M,/projects,701.7G,882.8G,3.9k,3.9k,19,214.6k,0,188.8k,0,0,0,0,0,0
20070516T0000Z,368402,55,9589
20070501T0000Z,630612,57765,9195
20070506T0000Z,714739,71,9261
20070511T0000Z,725866,72,11394,um-atmos.exe,70045667,202,11334.3,79%,1.4T,6%,77.2M,781.4G,822.3G,560.7M,/projects,701.7G,882.7G,3.8k,3.8k,3,214.6k,0,188.6k,0,0,0,0,0,0
20070516T0000Z,740103,50,9399
20070521T0000Z,750969,54,9342
20070526T0000Z,762179,53210,9613
20070601T0000Z,837090,48,9308,um-atmos.exe,70141358,202,9253.2,64%,12.1T,48%,62.9M,781.5G,822.6G,478.6M,/projects,702.0G,883.0G,3.9k,3.9k,21,214.7k,0,188.8k,0,0,0,0,0,0
20070606T0000Z,849266,125,9307
20070611T0000Z,863012,2557,9477,um-atmos.exe,70166788,202,9420.0,65%,12.1T,48%,64.0M,782.0G,823.0G,483.1M,/projects,701.7G,883.5G,3.9k,3.9k,19,214.8k,0,188.8k,0,0,0,0,0,0
20070616T0000Z,880569,1657,9522
20070621T0000Z,895860,58,9478
20070626T0000Z,909820,64,9747
20070701T0000Z,922799,45,9429
20070626T0000Z,966709,301,10098,um-atmos.exe,70250715,202,9429.1,65%,11.2T,44%,64.2M,527.3G,822.6G,481.8M,/projects,421.4G,883.1G,3.8k,3.8k,21,214.6k,0,188.5k,0,0,0,0,0,0
20070701T0000Z,979476,1416,9392
20070706T0000Z,994711,49,9321
20070711T0000Z,1004727,59,9434
20070716T0000Z,1017274,1554,9428
20070721T0000Z,1029492,52,9668
20070726T0000Z,1039609,923,9379
20070801T0000Z,1052389,61,9745
20070806T0000Z,1067525,84,9894,um-atmos.exe,70353975,202,9835.5,68%,10.0T,40%,66.7M,785.2G,822.9G,499.3M,/projects,701.7G,883.3G,3.9k,3.9k,19,214.7k,0,188.8k,0,0,0,0,0,0
20070811T0000Z,1083619,62,9609
20070816T0000Z,1100102,874,9808
20070821T0000Z,1117394,2026,10098,um-atmos.exe,70417311,202,10036.9,70%,4.4T,18%,68.2M,784.8G,1010.6G,509.0M,/projects,701.7G,1.1T,3.8k,3.8k,3,262.8k,0,188.4k,0,0,0,0,0,0
20070826T0000Z,1136403,93,9926
20070901T0000Z,1152272,63,9765
20070906T0000Z,1167006,67,9557
20070911T0000Z,1180425,61,9547
20070916T0000Z,1190723,170,9584
20070921T0000Z,1202061,99,9639
20070916T0000Z,1581872,25177,9237
20070921T0000Z,1629216,51,9261
20070926T0000Z,1639328,49,9290
20071001T0000Z,1651123,67,9366
20071006T0000Z,1661119,58,9245
20071011T0000Z,1671475,47,9544
20071016T0000Z,1682906,60,9302
20071011T0000Z,1810496,279665,9221
20071016T0000Z,2183457,47,9304
20071021T0000Z,2193904,55,9303
20070901T0000Z,2599315,35182,9293,um-atmos.exe,71873979,202,9241.7,64%,11.3T,45%,63.1M,525.2G,823.1G,476.0M,/projects,421.4G,883.5G,3.8k,3.8k,21,214.7k,0,188.5k,0,0,0,0,0,0
20070906T0000Z,2652624,56,9434
20070911T0000Z,2665226,62,9506
20070916T0000Z,2677930,71,9580
20070921T0000Z,2690264,53,9471
20070926T0000Z,2701636,52,9564
20071001T0000Z,2712640,42,9348
20071006T0000Z,2723870,50,9296
20071011T0000Z,2735728,64,9421
20071016T0000Z,2748337,50,9350
20071021T0000Z,2760030,51,9358
20071026T0000Z,2771021,49,9541
20071101T0000Z,2782724,55,9391
20071106T0000Z,2795302,59,9400
20071111T0000Z,2807511,58,9334
20071116T0000Z,2819957,31,9301
20071121T0000Z,2832815,47,9298,um-atmos.exe,72058848,202,9239.9,64%,12.1T,48%,62.7M,781.8G,823.9G,474.2M,/projects,701.7G,884.4G,3.9k,3.9k,19,215.0k,0,188.8k,0,0,0,0,0,0
