Cycle,PBS ID,Queued Time (s),Elapsed Time (s),Executable,APID,Nodes,Wallclock Used,Wallclock Requested,Memory Used,Memory Requested,CPU Time,Read IO,Write IO,Energy,Lustre device,read,written,open,close,create,getattr,setattr,perms,mkdir,rmdir,readdir,link,unlink,rename
20061201T0000Z,8025857,35,30570
20061211T0000Z,8262723,679,31052
20061221T0000Z,8294023,100,31176
20070101T0000Z,8322234,55,30524
20070111T0000Z,8349564,45,31009,um-atmos.exe,43442850,202,30934.5,36%,2.3T,9%,212.4M,925.0G,1.9T,1.5G,/projects,590.5G,2.1T,65.2k,65.2k,74,763.8k,0,394.8k,1,0,0,0,1,0
20070121T0000Z,8379012,71,31374
20070201T0000Z,8406168,914,31458
20070211T0000Z,8435031,78,30835
20070221T0000Z,8459840,105,31136
20070301T0000Z,8486411,61,31335
20070311T0000Z,8512693,54,31084
20070321T0000Z,8537105,389,31280
20070401T0000Z,8562146,63,32062
20070411T0000Z,8586426,55,30675
20070421T0000Z,8611130,51,30868
20070501T0000Z,8637490,438,30472
20070511T0000Z,8663483,44,30756
20070521T0000Z,8690441,75,31539
20070601T0000Z,8717065,56,31056
20070611T0000Z,8741499,462,30714
20070621T0000Z,8767602,68,31290,um-atmos.exe,44015650,202,31214.2,36%,1.6T,6%,214.3M,934.1G,2.1T,1.5G,/projects,590.5G,2.3T,65.2k,65.2k,74,809.0k,0,394.8k,1,0,0,0,1,0
20070701T0000Z,8794746,54,30712
20070711T0000Z,8817840,25,30749
20070721T0000Z,8841947,50,31934
20070801T0000Z,8873469,45,31638
20070811T0000Z,8901358,2021,31348
20070821T0000Z,8934988,48,31384,um-atmos.exe,44248342,202,31307.3,36%,1.5T,6%,215.0M,928.8G,2.1T,1.6G,/projects,590.5G,2.3T,65.2k,65.2k,74,808.4k,0,394.8k,1,0,0,0,1,0
20070901T0000Z,8967710,36,31091
20070911T0000Z,8997431,515,31359,um-atmos.exe,44336132,202,31276.7,36%,1.6T,6%,214.8M,929.4G,1.9T,1.5G,/projects,590.5G,2.1T,65.2k,65.2k,74,763.6k,0,394.8k,1,0,0,0,1,0
20070921T0000Z,9032232,61,31650
20071001T0000Z,9065713,97,30849
20071011T0000Z,9095453,55,30939
20071021T0000Z,9122250,72,31159
20071101T0000Z,9152892,57,31143
20071111T0000Z,9184174,22,30343
20071121T0000Z,9211097,53,30510
20071201T0000Z,9234984,14,30615
20071211T0000Z,9265415,364,31240,um-atmos.exe,44725810,202,31165.8,36%,1.7T,7%,214.0M,934.2G,1.9T,1.5G,/projects,590.5G,2.1T,65.2k,65.2k,74,763.7k,0,394.8k,1,0,0,0,1,0
20071221T0000Z,9302795,64,31345
20080101T0000Z,9335489,66,30927,um-atmos.exe,44826686,202,30841.2,36%,2.6T,10%,211.8M,916.1G,1.9T,1.5G,/projects,590.9G,2.1T,72.4k,72.4k,78,792.3k,0,423.7k,1,0,0,0,1,0
