Cycle,PBS ID,Queued Time (s),Elapsed Time (s),Executable,APID,Nodes,Wallclock Used,Wallclock Requested,Memory Used,Memory Requested,CPU Time,Read IO,Write IO,Energy,Lustre device,read,written,open,close,create,getattr,setattr,perms,mkdir,rmdir,readdir,link,unlink,rename
19501116T0000Z,5129372,60,7418,env,17559619,125,7316.4,64%,4.8T,31%,30.6M,282.1G,316.4G,230.7M,/projects,146.3G,333.4G,39.0k,39.0k,3.1k,13.4M,0,917.9k,1,0,0,0,1,0
19501201T0000Z,5137372,50,7213,env,17567781,125,7111.9,62%,4.8T,31%,29.7M,285.6G,292.0G,225.3M,/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19501216T0000Z,5145282,18,7445,env,17575952,125,7348.2,64%,4.8T,31%,30.7M,288.4G,316.2G,232.2M,/projects,0,29.6G,38.0k,38.0k,3.3k,14.5M,0,924.8k,0,0,0,0,0,0
19510101T0000Z,5154392,19,7496,env,17585251,125,7403.6,65%,4.8T,31%,31.0M,288.8G,292.0G,231.1M,/projects,26.9G,62.5G,80.8k,80.8k,2.7k,12.3M,0,1.0M,0,0,0,0,0,0
19510116T0000Z,5163439,60,7444,env,17595291,125,7350.2,64%,4.8T,31%,30.7M,287.4G,316.3G,228.6M,/projects,0,61.8G,32.0k,32.0k,2.7k,11.7M,0,775.4k,0,0,0,0,0,0
19510201T0000Z,5171781,58,7563,env,17603464,125,7352.5,64%,4.8T,31%,30.7M,287.2G,292.1G,229.4M,/projects,136.7G,252.8G,78.6k,78.6k,2.1k,8.8M,0,870.7k,1,0,0,0,1,0
19510216T0000Z,5183060,75,7269,env,17613363,125,7175.4,63%,4.8T,31%,30.1M,288.2G,316.4G,223.5M,/projects,137.2G,329.6G,32.8k,32.8k,2.0k,9.0M,0,701.1k,1,0,0,0,1,0
19510301T0000Z,5193830,314,7320,env,17621140,125,7209.3,63%,4.8T,31%,30.2M,290.6G,292.2G,226.8M,/projects,34.6G,77.1G,84.3k,84.3k,2.8k,11.9M,0,1.0M,0,0,0,0,0,0
19510316T0000Z,5206995,2302,7061,env,17635549,165,6961.5,61%,6.3T,31%,38.2M,257.7G,318.7G,284.4M,/projects,125.8G,262.2G,39.0k,39.0k,1.8k,8.2M,0,768.6k,1,0,0,0,1,0
19510401T0000Z,5220815,712,6732
19510416T0000Z,5230566,2174,7039,env,17656437,165,6882.4,60%,6.3T,30%,37.8M,250.2G,318.6G,282.5M,/projects,28.8G,12.8G,52.6k,52.6k,2.9k,12.6M,0,1.1M,0,0,0,0,0,0
19510501T0000Z,5241464,51,6708,env,17663301,165,6608.1,58%,6.2T,30%,36.1M,244.2G,294.1G,270.7M,/projects,133.6G,289.7G,125.9k,125.9k,2.8k,12.2M,0,1.3M,1,0,0,0,1,0
19510516T0000Z,5249190,61,7220,env,17670392,165,7103.3,62%,6.3T,30%,38.9M,265.4G,318.2G,290.8M,/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19510601T0000Z,5257214,562,6831,env,17679078,165,6684.4,58%,6.2T,30%,36.6M,253.9G,294.1G,274.2M,/projects,37.9G,28.5G,119.9k,119.9k,2.9k,12.9M,0,1.3M,0,0,0,0,0,0
19510616T0000Z,5263951,898,6905
19510701T0000Z,5273065,35,6692
19510716T0000Z
19510801T0000Z,5286851,1583,6831,env,17712075,165,6733.6,59%,6.3T,30%,36.9M,249.3G,294.6G,275.1M,/projects,136.8G,253.3G,115.5k,115.5k,2.1k,9.3M,0,1.1M,1,0,0,0,1,0
19510816T0000Z,5296815,3644,7390,env,17726538,165,7217.0,63%,6.2T,30%,39.6M,250.0G,318.7G,296.4M,/projects,138.6G,330.3G,41.1k,41.1k,2.2k,9.4M,0,841.1k,1,0,0,0,1,0
19510901T0000Z,5313715,5639,6966
19510916T0000Z,5334331,811,7186,env,17749154,165,7070.5,62%,6.3T,31%,38.8M,257.8G,318.8G,287.0M,/projects,128.9G,313.8G,46.6k,46.6k,2.2k,9.8M,0,919.5k,1,0,0,0,1,0
19511001T0000Z,5346506,64,6921,env,17758507,165,6805.9,59%,6.3T,30%,37.4M,255.4G,294.5G,277.9M,/projects,147.2G,257.2G,119.0k,119.0k,3.1k,14.0M,0,1.3M,1,0,0,0,1,0
19511016T0000Z,5355391,1776,6839
19511101T0000Z,5365538,64,6949
19511116T0000Z,5373076,350,6791
19511201T0000Z,5381061,143,6870
19511216T0000Z,5387626,21,6848
19520101T0000Z,5393415,50,6702,env,17809293,165,6603.6,58%,6.3T,30%,36.3M,247.7G,294.1G,271.9M,/projects,147.4G,308.1G,127.1k,127.1k,3.2k,14.1M,0,1.4M,1,0,0,0,1,0
19520116T0000Z,5402791,135,7151
19520201T0000Z,5410761,180,6762
19520216T0000Z,5419689,61,6983,env,17835863,165,6886.8,60%,6.3T,31%,37.8M,261.4G,318.5G,281.5M,/projects,143.4G,331.9G,46.2k,46.2k,2.8k,12.2M,0,977.2k,1,0,0,0,1,0
19520301T0000Z,5428916,187,6985,env,17844887,165,6860.3,60%,6.2T,30%,37.6M,264.4G,294.5G,278.7M,/projects,20.2G,8.8G,126.8k,126.8k,2.0k,9.2M,0,1.2M,0,0,0,0,0,0
19520316T0000Z,5438218,49,6787
19520401T0000Z,5445605,27,6780,env,17862415,165,6679.0,58%,6.3T,30%,36.7M,254.5G,294.4G,276.4M,/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19520416T0000Z,5453419,159,6890,env,17871043,165,6778.9,59%,6.3T,30%,37.2M,243.9G,318.3G,279.1M,/projects,25.7G,10.8G,44.3k,44.3k,2.7k,12.1M,0,950.6k,0,0,0,0,0,0
19520501T0000Z,5460277,892,6792
19520516T0000Z,5467932,378,6810
19520601T0000Z,5474654,23,6753
19520616T0000Z,5483188,42,7041,env,17905427,165,6938.0,61%,6.3T,31%,38.2M,246.0G,318.3G,284.7M,/projects,145.1G,282.8G,45.0k,45.0k,2.9k,13.0M,0,981.3k,1,0,0,0,1,0
19520701T0000Z,5491062,591,6771
19520716T0000Z,5500733,504,6909
19520801T0000Z,5511774,72,6787,env,17932106,165,6690.9,58%,6.3T,30%,36.7M,247.6G,294.2G,273.7M,/projects,147.1G,308.2G,128.3k,128.3k,3.2k,13.8M,0,1.4M,1,0,0,0,1,0
19520816T0000Z,5522328,21,6804
19520901T0000Z,5530205,46,6727
19520916T0000Z,5539601,1365,7022,env,17958267,165,6827.4,60%,6.3T,30%,37.4M,248.1G,318.7G,280.6M,/projects,151.7G,336.3G,51.4k,51.4k,3.5k,15.1M,0,1.1M,1,0,0,0,1,0
19521001T0000Z,5550444,30,6797
19521016T0000Z,5558653,827,6864
19521101T0000Z,5566972,47,6932
19521116T0000Z,5608353,111,7196,env,18034584,165,6914.3,60%,6.3T,31%,38.0M,257.4G,318.6G,283.6M,/projects,144.0G,282.1G,48.7k,48.7k,2.7k,12.2M,0,1.0M,1,0,0,0,1,0
19521201T0000Z,5617361,1640,7044
19521216T0000Z,5627068,45,7049
19530101T0000Z,5633395,51,6942,env,18062650,165,6804.9,59%,6.3T,30%,37.3M,274.2G,295.0G,279.2M,/projects,0,11.4G,109.5k,109.5k,2.7k,12.0M,0,1.2M,0,0,0,0,0,0
19530116T0000Z,5639569,22,7301,env,18070382,165,7190.3,63%,6.3T,31%,39.5M,281.2G,318.8G,294.0M,/projects,138.2G,329.8G,45.0k,45.0k,2.2k,9.5M,0,896.8k,1,0,0,0,1,0
19530201T0000Z,5646641,46,6918
19530216T0000Z,5653646,47,6751
19530301T0000Z,5659576,52,6620,env,18095737,165,6511.0,57%,6.2T,30%,35.7M,249.7G,294.2G,266.6M,/projects,143.8G,306.5G,131.7k,131.7k,2.6k,11.4M,0,1.3M,1,0,0,0,1,0
19530316T0000Z,5665952,40,6966
19530401T0000Z,5673489,44,6708
19530416T0000Z,5679347,117,6831
19530501T0000Z,5685234,16,6629
19530516T0000Z,5692155,45,6638
19530601T0000Z,5698545,28,6812
19530616T0000Z,5705134,12,6747,env,18152595,165,6644.5,58%,6.3T,30%,36.5M,246.3G,318.5G,274.1M,/projects,139.3G,330.4G,46.1k,46.1k,2.4k,10.6M,0,934.2k,1,0,0,0,1,0
19530701T0000Z,5713036,49,6700,env,18161951,165,6592.5,58%,6.3T,30%,36.2M,247.0G,294.2G,273.4M,/projects,133.8G,290.2G,131.7k,131.7k,2.8k,12.2M,0,1.4M,1,0,0,0,1,0
19530716T0000Z,5720263,441,6831
19530801T0000Z,5727864,40,6908
19530816T0000Z,5736107,39,6897
19530901T0000Z,5743326,62,6848,env,18195884,165,6639.6,58%,6.3T,30%,36.4M,253.7G,294.6G,273.4M,/projects,133.2G,289.7G,128.2k,128.2k,2.6k,11.7M,0,1.3M,1,0,0,0,1,0
19530916T0000Z,5749841,21,6820
19531001T0000Z,5777272,167,7261,env,18234940,165,7113.6,62%,6.3T,30%,39.1M,267.3G,294.8G,290.8M,/projects,32.5G,26.0G,124.6k,124.6k,2.4k,10.8M,0,1.2M,0,0,0,0,0,0
19531016T0000Z,5786378,58,6883,env,18244045,165,6779.0,59%,6.3T,30%,37.2M,255.8G,318.8G,277.9M,/projects,24.3G,61.7G,45.0k,45.0k,2.4k,10.2M,0,918.1k,0,0,0,0,0,0
19531101T0000Z,5794621,13,6859,env,18253721,165,6754.5,59%,6.3T,30%,37.1M,257.4G,294.5G,276.1M,/projects,126.4G,236.7G,117.8k,117.8k,1.9k,8.1M,0,1.1M,1,0,0,0,1,0
19531116T0000Z,5805760,4250,6869
19531201T0000Z,5819462,14,6923,env,18274587,165,6819.7,60%,6.3T,30%,37.4M,257.7G,294.3G,280.9M,/projects,136.5G,291.0G,122.5k,122.5k,3.0k,13.3M,0,1.3M,1,0,0,0,1,0
19531216T0000Z,5827564,173,6821
19540101T0000Z,5836709,501,7113,env,18293929,165,6689.0,58%,6.3T,30%,36.6M,263.2G,294.4G,275.7M,/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19540116T0000Z,5845064,26,7175,env,18301888,165,7049.1,62%,6.3T,31%,38.8M,265.9G,318.8G,288.1M,/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19540201T0000Z,5853126,74,6733
19540216T0000Z,5859857,45,7136
19540301T0000Z,5869063,42,6817,env,18330095,165,6702.9,58%,6.3T,30%,36.6M,251.6G,294.3G,272.9M,/projects,48.7G,84.1G,120.0k,120.0k,4.0k,17.7M,0,1.5M,0,0,0,0,0,0
19540316T0000Z,5877213,131,6891
19540401T0000Z,5886302,62,6658,env,18347329,165,6511.4,57%,6.2T,30%,35.7M,247.1G,294.3G,268.4M,/projects,27.1G,11.9G,125.7k,125.7k,2.7k,12.1M,0,1.3M,0,0,0,0,0,0
19540416T0000Z,5896093,525,6899,env,18356616,165,6765.3,59%,6.3T,31%,37.1M,253.8G,318.6G,274.1M,/projects,135.2G,317.1G,48.1k,48.1k,2.7k,11.9M,0,1.0M,1,0,0,0,1,0
19540501T0000Z,5908099,86,6562
19540516T0000Z,5918220,2424,6744,env,18374623,165,6643.3,58%,6.3T,30%,36.5M,245.6G,318.3G,267.2M,/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19540601T0000Z,5932006,946,7009
19540616T0000Z,5940089,45,6813
19540701T0000Z,5947966,13,6598,env,18399523,165,6505.8,57%,6.3T,30%,35.7M,244.7G,294.3G,267.1M,/projects,32.5G,76.5G,108.5k,108.5k,2.4k,10.4M,0,1.1M,0,0,0,0,0,0
19540716T0000Z,5954176,60,7021,env,18406564,165,6751.5,59%,6.3T,30%,37.1M,244.8G,318.7G,275.6M,/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19540801T0000Z,5961561,20,6912,env,18415626,165,6739.5,59%,6.2T,30%,36.9M,247.6G,294.5G,278.0M,/projects,131.8G,289.3G,110.9k,110.9k,2.6k,11.7M,0,1.2M,1,0,0,0,1,0
19540816T0000Z,5968974,129,6795,env,18423904,165,6558.6,57%,6.3T,30%,35.9M,245.0G,318.5G,272.1M,/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19540901T0000Z,5976455,82,6828,env,18431901,165,6713.0,59%,6.3T,30%,36.8M,244.2G,294.3G,276.8M,/projects,142.7G,305.7G,114.4k,114.4k,2.6k,11.7M,0,1.2M,1,0,0,0,1,0
19540916T0000Z,5985577,76,6993
19541001T0000Z,5994624,789,6852
19541016T0000Z,6004689,854,6987,env,18460315,165,6851.7,60%,6.3T,30%,37.6M,250.5G,318.7G,279.1M,/projects,134.9G,316.7G,50.7k,50.7k,2.7k,11.9M,0,1.0M,0,0,0,0,0,0
19541101T0000Z,6015354,76,6745,env,18470366,165,6573.3,57%,6.2T,30%,36.1M,247.3G,294.3G,267.6M,/projects,36.3G,78.4G,109.6k,109.6k,2.7k,12.4M,0,1.2M,0,0,0,0,0,0
19541116T0000Z,6025184,157,7202,env,18478674,165,7012.4,61%,6.3T,30%,38.5M,256.0G,318.6G,288.6M,/projects,40.5G,80.8G,47.3k,47.3k,3.1k,13.4M,0,1.0M,0,0,0,0,0,0
19541201T0000Z,6034792,55,6969,env,18487826,165,6793.2,59%,6.3T,30%,37.3M,250.9G,294.4G,278.5M,/projects,35.2G,78.1G,121.2k,121.2k,2.6k,11.6M,0,1.3M,0,0,0,0,0,0
19541216T0000Z,6043670,175,6978,env,18497674,165,6816.7,59%,6.3T,30%,37.5M,255.9G,318.6G,276.8M,/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19550101T0000Z,6052805,77,7102
19550116T0000Z,6061380,53,7175
19550201T0000Z,6069038,957,6932,env,18525349,165,6836.2,60%,6.2T,30%,37.4M,248.5G,294.2G,277.9M,/projects,18.3G,58.5G,111.9k,111.9k,1.8k,8.4M,0,1.1M,0,0,0,0,0,0
19550216T0000Z,6077934,1716,7129
19550301T0000Z,6088155,1615,6966
19550316T0000Z,6098068,22,7086,env,18555578,165,6968.5,61%,6.3T,31%,38.3M,257.8G,318.7G,285.1M,/projects,127.7G,263.0G,41.1k,41.1k,2.0k,8.6M,0,820.4k,1,0,0,0,1,0
19550401T0000Z,6107203,128,7132
19550416T0000Z,6115740,198,6970
19550501T0000Z,6124313,121,6867
19550516T0000Z,6133402,36,6842
19550601T0000Z,6141930,53,6705
19550616T0000Z,6149738,1780,7101
19550701T0000Z,6160465,494,6955,env,18620405,165,6854.8,60%,6.3T,30%,37.6M,248.6G,294.3G,280.5M,/projects,137.8G,253.4G,112.1k,112.1k,2.2k,10.0M,0,1.1M,1,0,0,0,1,0
19550716T0000Z,6517813,1108,7242,env,19023872,165,6854.0,60%,6.2T,30%,37.5M,247.5G,318.6G,278.8M,/projects,20.7G,59.1G,44.8k,44.8k,1.3k,9.4M,0,893.5k,0,0,0,0,0,0
19550801T0000Z,6525896,15,6880,env,19031005,165,6653.4,58%,6.3T,30%,36.6M,250.3G,294.4G,271.2M,/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19550816T0000Z,6533209,14,6916
19550901T0000Z,6539979,97,6995
19550916T0000Z,6546524,11,7173,env,19055141,165,6977.0,61%,6.3T,31%,38.4M,255.8G,318.9G,281.3M,/projects,33.1G,77.8G,42.5k,42.5k,2.2k,9.7M,0,862.2k,0,0,0,0,0,0
19551001T0000Z,6553492,27,7016
19551016T0000Z,6559266,10,6956
19551101T0000Z,6568552,32,6897,env,19079107,165,6800.5,59%,6.3T,30%,37.3M,248.8G,294.4G,280.1M,/projects,138.1G,292.0G,132.9k,132.9k,3.1k,13.8M,0,1.4M,1,0,0,0,1,0
19551116T0000Z,6578249,756,7226,env,19090348,165,7021.7,61%,6.3T,31%,38.6M,251.2G,318.7G,286.3M,/projects,138.2G,329.9G,42.1k,42.1k,2.2k,9.5M,0,855.0k,1,0,0,0,1,0
19551201T0000Z,6589101,43,6803
19551216T0000Z,6598610,738,7035
19560101T0000Z,6608233,40,6839
19560116T0000Z,6616165,370,7156,env,19129544,165,6841.1,60%,6.3T,30%,37.5M,250.8G,318.4G,281.2M,/projects,39.9G,29.5G,45.6k,45.6k,3.1k,13.3M,0,1.0M,0,0,0,0,0,0
19560201T0000Z,6624936,200,7083
19560216T0000Z,6649064,16,7446,env,19167418,165,7125.6,62%,6.3T,31%,39.2M,260.1G,318.6G,291.9M,/projects,0,74.0G,39.8k,39.8k,2.0k,8.9M,0,801.7k,0,0,0,0,0,0
19560301T0000Z,6657970,46,6321,env,19177582,165,6032.6,53%,6.2T,30%,33.0M,263.1G,294.5G,247.0M,/projects,150.0G,309.2G,116.7k,116.7k,3.3k,14.9M,0,1.3M,1,0,0,0,1,0
19560316T0000Z,6665219,1684,7270
19560401T0000Z,6675278,1229,7097,env,19200115,165,6802.0,59%,6.3T,30%,37.4M,253.1G,294.5G,276.3M,/projects,119.3G,233.1G,114.3k,114.3k,1.1k,5.3M,0,968.1k,1,0,0,0,1,0
19560416T0000Z,6684755,5556,7484
19560501T0000Z,6699144,62,7207,env,19223643,165,6948.2,61%,6.3T,31%,38.2M,248.1G,294.3G,280.7M,/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19560516T0000Z,6707111,996,7155
19560601T0000Z,6714852,60,7023,env,19241717,165,6703.2,58%,6.3T,30%,36.7M,243.6G,294.2G,274.5M,/projects,38.6G,79.5G,113.1k,113.1k,2.9k,13.2M,0,1.3M,0,0,0,0,0,0
19560616T0000Z,6722177,89,7262
19560701T0000Z,6729572,64,7032,env,19259873,165,6686.5,58%,6.2T,30%,36.7M,252.0G,294.3G,268.3M,/projects,51.6G,85.1G,124.6k,124.6k,4.4k,19.3M,0,1.6M,0,0,0,0,0,0
19560716T0000Z,6736742,88,7218
19560801T0000Z,6742829,45,7040,env,19277796,165,6599.5,58%,6.3T,30%,36.2M,243.5G,294.4G,270.5M,/projects,39.7G,79.9G,118.9k,118.9k,3.1k,13.7M,0,1.3M,0,0,0,0,0,0
19560816T0000Z,6749816,21,6786,env,19286125,165,6599.8,58%,6.3T,30%,36.2M,249.3G,318.8G,272.8M,/projects,31.6G,76.4G,44.8k,44.8k,2.2k,9.8M,0,894.7k,0,0,0,0,0,0
19560901T0000Z,6756344,895,7090,env,19294851,165,6710.6,59%,6.3T,30%,36.8M,247.5G,294.4G,275.8M,/projects,0,28.3G,125.7k,125.7k,3.1k,13.7M,0,1.4M,0,0,0,0,0,0
19560916T0000Z,6764427,642,7412
19561001T0000Z,6773070,2470,6930
19561016T0000Z,6782640,711,7308
19561101T0000Z,6790425,1156,7053
19561116T0000Z,6799312,1738,7166,env,19342222,165,7058.8,62%,6.3T,31%,38.7M,257.3G,318.7G,284.9M,/projects,25.5G,62.1G,45.1k,45.1k,2.5k,11.0M,0,941.8k,0,0,0,0,0,0
19561201T0000Z,6808502,109,6995
19561216T0000Z,6815431,75,7280,env,19358554,165,7005.0,61%,6.3T,30%,38.5M,264.2G,318.7G,287.1M,/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19570101T0000Z,6843786,72,7125,env,19392109,165,6776.6,59%,6.3T,30%,37.2M,262.8G,294.3G,277.5M,/projects,18.2G,8.0G,102.6k,102.6k,1.8k,8.4M,0,1.0M,0,0,0,0,0,0
19570116T0000Z,6851379,7855,7167,env,19410400,165,6886.4,60%,6.3T,30%,37.7M,255.2G,318.3G,281.4M,/projects,134.4G,327.8G,41.7k,41.7k,1.9k,7.9M,0,807.5k,1,0,0,0,1,0
19570201T0000Z,6868918,1797,7079,env,19419645,165,6703.7,58%,6.3T,30%,36.8M,259.1G,294.4G,274.7M,/projects,132.1G,238.8G,118.9k,118.9k,2.6k,11.7M,0,1.2M,1,0,0,0,1,0
19570216T0000Z,6880142,4751,7234
19570301T0000Z,6894544,96,7397
19570316T0000Z,6902200,52,7749,env,19448967,165,7352.6,64%,6.3T,31%,40.3M,283.1G,319.4G,299.9M,/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19570401T0000Z,6909133,60,7455
19570416T0000Z,6921861,1180,7374,env,19472648,165,6876.4,60%,6.3T,31%,37.8M,255.0G,318.8G,277.2M,/projects,146.8G,284.1G,48.2k,48.2k,2.9k,13.0M,0,1.0M,1,0,0,0,1,0
19570501T0000Z,6930117,244,7205
19570516T0000Z,6936698,14,7237
19570601T0000Z,6943893,1133,7052,env,19496779,165,6747.7,59%,6.3T,30%,37.1M,243.5G,294.2G,278.7M,/projects,137.7G,303.9G,126.0k,126.0k,2.1k,9.3M,0,1.2M,1,0,0,0,1,0
19570616T0000Z,6951721,87,7320
19570701T0000Z,6958254,37,7043
19570716T0000Z,6965221,87,7209,env,19521192,165,6946.4,61%,6.3T,31%,38.1M,247.6G,318.6G,284.2M,/projects,140.5G,280.2G,42.3k,42.3k,2.6k,11.4M,0,901.4k,1,0,0,0,1,0
19570801T0000Z,6972171,123,7051
19570816T0000Z,6979879,51,6997
19570901T0000Z,6986523,88,7713
19570916T0000Z,6994050,160,7200
19571001T0000Z,7000894,1382,7033
19571016T0000Z,7009331,78,7573,env,19571952,165,7255.4,63%,6.3T,30%,39.9M,261.5G,319.0G,296.5M,/projects,144.3G,333.0G,46.5k,46.5k,2.8k,12.2M,0,982.1k,1,0,0,0,1,0
19571101T0000Z,7016722,170,7030
19571116T0000Z,7023787,117,7189
19571201T0000Z,7030429,343,7192
19571216T0000Z,7037151,64,7256
19580101T0000Z,7043969,56,7090
19580116T0000Z,7050567,102,7123
19580201T0000Z,7056862,28,7147
19580216T0000Z,7064351,64,7506
19580301T0000Z,7070172,247,6958
19580316T0000Z,7097305,698,6856,env,19678744,165,6741.3,59%,6.3T,30%,37.0M,257.8G,318.7G,275.4M,/projects,138.7G,330.1G,40.8k,40.8k,2.2k,9.4M,0,836.4k,1,0,0,0,1,0
19580401T0000Z,7106253,731,7215,env,19689458,165,6769.6,59%,6.3T,30%,37.2M,252.1G,294.2G,274.7M,/projects,148.4G,258.1G,125.9k,125.9k,3.1k,14.1M,0,1.4M,1,0,0,0,1,0
19580416T0000Z,7113201,61,7273,env,19697367,165,7003.7,61%,6.3T,30%,38.5M,254.2G,318.7G,284.7M,/projects,152.4G,336.5G,52.9k,52.9k,3.7k,16.2M,0,1.2M,1,0,0,0,1,0
19580501T0000Z,7120818,68,7036,env,19704930,165,6839.2,60%,6.3T,31%,37.6M,247.8G,294.3G,278.6M,/projects,151.4G,259.7G,129.4k,129.4k,3.5k,15.7M,0,1.5M,1,0,0,0,1,0
19580516T0000Z,7129274,1863,7018
19580601T0000Z,7136907,112,7091
19580616T0000Z,7143233,3462,7120,env,19734834,165,6936.1,61%,6.3T,30%,38.0M,247.3G,318.4G,284.2M,/projects,33.2G,77.1G,40.5k,40.5k,2.4k,10.2M,0,853.4k,0,0,0,0,0,0
19580701T0000Z,7153940,56,7252,env,19743172,165,7098.8,62%,6.2T,30%,38.8M,267.2G,294.3G,291.4M,/projects,35.6G,77.8G,116.6k,116.6k,2.8k,12.1M,0,1.3M,0,0,0,0,0,0
19580716T0000Z,7162252,1329,7194,env,19754766,165,6878.8,60%,6.3T,31%,37.8M,245.1G,318.6G,280.3M,/projects,147.8G,334.8G,48.8k,48.8k,3.1k,13.8M,0,1.1M,1,0,0,0,1,0
19580801T0000Z,7169980,25,7009,env,19761978,165,6812.4,59%,6.3T,30%,37.4M,245.7G,294.3G,279.6M,/projects,21.2G,59.7G,132.7k,132.7k,2.2k,9.7M,0,1.3M,0,0,0,0,0,0
19580816T0000Z,7176737,297,7192
